,EMG,EDA
4136,127,129
4137,128,129
4138,128,129
4139,128,129
4140,128,129
4141,127,129
4142,127,129
4143,128,129
4144,127,129
4145,128,129
4146,128,129
4147,128,129
4148,127,129
4149,127,129
4150,128,129
4151,126,129
4152,128,129
4153,127,129
4154,128,129
4155,128,129
4156,127,129
4157,128,129
4158,129,129
4159,127,129
4160,127,129
4161,127,129
4162,127,129
4163,127,129
4164,128,129
4165,128,129
4166,128,129
4167,129,129
4168,128,129
4169,127,129
4170,127,129
4171,127,129
4172,125,129
4173,126,129
4174,128,129
4175,128,129
4176,128,129
4177,128,129
4178,128,129
4179,128,129
4180,128,129
4181,128,129
4182,129,129
4183,128,129
4184,128,129
4185,127,129
4186,127,129
4187,127,129
4188,128,129
4189,127,129
4190,127,129
4191,129,129
4192,129,129
4193,128,129
4194,127,129
4195,128,129
4196,128,129
4197,128,129
4198,128,129
4199,128,129
4200,126,129
4201,128,129
4202,127,129
4203,128,129
4204,127,129
4205,128,129
4206,126,129
4207,127,129
4208,127,129
4209,127,129
4210,127,129
4211,128,129
4212,127,129
4213,129,129
4214,126,129
4215,128,129
4216,129,129
4217,125,129
4218,128,129
4219,130,129
4220,128,129
4221,129,129
4222,129,129
4223,128,129
4224,128,129
4225,128,129
4226,129,129
4227,128,129
4228,127,129
4229,128,129
4230,128,129
4231,130,129
4232,124,129
4233,128,129
4234,131,129
4235,128,129
4236,127,129
4237,128,129
4238,126,129
4239,132,129
4240,129,129
4241,127,129
4242,126,129
4243,128,129
4244,127,129
4245,132,129
4246,127,129
4247,128,129
4248,128,129
4249,128,129
4250,124,129
4251,129,129
4252,128,129
4253,126,129
4254,128,129
4255,128,129
4256,131,129
4257,131,129
4258,127,129
4259,130,129
4260,127,129
4261,128,129
4262,128,129
4263,127,129
4264,127,129
4265,127,129
4266,128,129
4267,129,129
4268,128,129
4269,128,129
4270,126,129
4271,128,129
4272,125,129
4273,128,129
4274,126,129
4275,126,129
4276,128,129
4277,128,129
4278,129,129
4279,129,129
4280,128,129
4281,127,129
4282,128,129
4283,128,129
4284,127,129
4285,128,129
4286,127,129
4287,129,129
4288,128,129
4289,127,129
4290,127,129
4291,128,129
4292,129,129
4293,128,129
4294,124,129
4295,131,129
4296,127,129
4297,127,129
4298,128,129
4299,127,129
4300,128,129
4301,127,129
4302,126,129
4303,126,129
4304,127,129
4305,127,129
4306,126,129
4307,128,129
4308,127,129
4309,126,129
4310,128,129
4311,129,129
4312,128,129
4313,129,129
4314,128,129
4315,127,129
4316,126,129
4317,128,129
4318,127,129
4319,128,129
4320,127,129
4321,128,129
4322,128,129
4323,128,129
4324,127,129
4325,128,129
4326,127,129
4327,128,129
4328,127,129
4329,127,129
4330,127,129
4331,128,129
4332,127,129
4333,127,129
4334,128,129
4335,126,129
4336,127,129
4337,128,129
4338,128,129
4339,126,129
4340,129,129
4341,129,129
4342,128,129
4343,127,129
4344,128,129
4345,128,129
4346,128,129
4347,127,129
4348,127,129
4349,128,129
4350,128,129
4351,129,129
4352,128,129
4353,128,129
4354,127,129
4355,127,129
4356,128,129
4357,127,129
4358,128,129
4359,129,129
4360,126,129
4361,126,129
4362,128,128
4363,128,128
4364,128,128
4365,126,128
4366,127,128
4367,126,129
4368,128,128
4369,129,128
4370,128,128
4371,130,128
4372,128,128
4373,127,128
4374,127,128
4375,128,128
4376,128,128
4377,128,128
4378,129,128
4379,128,128
4380,129,128
4381,127,128
4382,127,128
4383,128,128
4384,127,128
4385,129,128
4386,129,128
4387,129,128
4388,127,128
4389,128,128
4390,128,128
4391,127,128
4392,128,128
4393,128,128
4394,127,128
4395,128,128
4396,128,128
4397,128,128
4398,128,128
4399,128,128
4400,129,128
4401,127,128
4402,128,128
4403,127,128
4404,128,128
4405,128,128
4406,127,128
4407,127,128
4408,128,128
4409,128,128
4410,127,129
4411,129,129
4412,128,129
4413,128,129
4414,128,129
4415,127,129
4416,127,129
4417,127,129
4418,128,129
4419,128,129
4420,129,129
4421,128,129
4422,128,129
4423,128,129
4424,127,129
4425,127,129
4426,127,129
4427,127,129
4428,126,129
4429,126,129
4430,128,129
4431,127,129
4432,127,129
4433,128,129
4434,128,129
4435,127,129
4436,126,129
4437,128,129
4438,128,129
4439,126,129
4440,127,129
4441,127,129
4442,128,129
4443,127,129
4444,127,129
4445,127,129
4446,128,129
4447,128,129
4448,128,129
4449,128,130
4450,127,130
4451,127,130
4452,127,130
4453,128,130
4454,127,130
4455,127,130
4456,127,130
4457,127,130
4458,127,130
4459,128,130
4460,127,130
4461,128,130
4462,129,130
4463,127,130
4464,127,130
4465,128,130
4466,128,130
4467,125,130
4468,129,130
4469,129,131
4470,127,131
4471,128,131
4472,128,131
4473,127,131
4474,127,131
4475,128,131
4476,128,131
4477,127,131
4478,129,131
4479,127,131
4480,128,131
4481,127,131
4482,127,131
4483,128,131
4484,128,131
4485,126,131
4486,128,131
4487,127,132
4488,127,132
4489,126,132
4490,126,132
4491,127,132
4492,127,132
4493,129,132
4494,127,132
4495,128,132
4496,128,132
4497,127,132
4498,128,132
4499,127,132
4500,129,132
4501,128,132
4502,126,132
4503,127,132
4504,128,132
4505,128,132
4506,126,133
4507,128,133
4508,127,133
4509,131,133
4510,128,133
4511,129,133
4512,127,133
4513,129,133
4514,128,133
4515,129,133
4516,127,133
4517,129,133
4518,128,133
4519,126,133
4520,128,133
4521,128,133
4522,128,133
4523,127,133
4524,128,133
4525,127,134
4526,127,134
4527,129,134
4528,128,134
4529,128,134
4530,128,134
4531,128,134
4532,128,134
4533,126,134
4534,127,134
4535,129,134
4536,127,134
4537,127,134
4538,127,134
4539,128,134
4540,128,134
4541,127,134
4542,127,134
4543,128,134
4544,128,134
4545,129,135
4546,128,135
4547,128,135
4548,128,135
4549,127,135
4550,129,135
4551,126,135
4552,128,135
4553,127,135
4554,128,135
4555,127,135
4556,126,135
4557,128,135
4558,127,135
4559,128,135
4560,126,135
4561,128,135
4562,128,135
4563,128,136
4564,127,136
4565,128,136
4566,127,136
4567,127,136
4568,127,136
4569,127,136
4570,126,136
4571,127,136
4572,127,136
4573,126,136
4574,126,136
4575,131,136
4576,127,136
4577,128,136
4578,127,136
4579,130,136
4580,128,136
4581,127,136
4582,126,136
4583,128,136
4584,126,136
4585,128,137
4586,127,137
4587,128,137
4588,127,137
4589,127,137
4590,126,137
4591,128,137
4592,128,137
4593,128,137
4594,128,137
4595,128,137
4596,128,137
4597,128,137
4598,128,137
4599,126,137
4600,128,137
4601,128,137
4602,128,137
4603,128,137
4604,128,137
4605,127,137
4606,128,137
4607,128,137
4608,128,137
4609,127,137
4610,127,137
4611,128,138
4612,128,138
4613,127,138
4614,129,138
4615,127,138
4616,128,138
4617,128,138
4618,126,138
4619,128,138
4620,127,138
4621,127,138
4622,129,138
4623,127,138
4624,127,138
4625,128,138
4626,128,138
4627,128,138
4628,127,138
4629,128,138
4630,129,138
4631,129,138
4632,128,138
4633,127,138
4634,128,138
4635,128,138
4636,128,138
4637,128,138
4638,128,138
4639,127,138
4640,128,138
4641,127,138
4642,128,138
4643,128,138
4644,127,138
4645,128,138
4646,129,139
4647,128,139
4648,128,139
4649,127,139
4650,127,139
4651,128,139
4652,128,139
4653,128,139
4654,127,139
4655,130,139
4656,126,139
4657,130,139
4658,128,139
4659,129,139
4660,130,139
4661,127,139
4662,129,139
4663,128,139
4664,128,139
4665,128,139
4666,127,139
4667,128,139
4668,126,139
4669,127,139
4670,127,139
4671,127,139
4672,127,139
4673,128,139
4674,129,139
4675,127,139
4676,129,139
4677,128,139
4678,128,139
4679,128,139
4680,128,139
4681,130,139
4682,127,139
4683,127,139
4684,126,139
4685,127,139
4686,128,139
4687,128,139
4688,127,139
4689,131,139
4690,128,139
4691,129,139
4692,129,139
4693,127,139
4694,128,139
4695,129,139
4696,129,139
4697,128,139
4698,128,139
4699,128,140
4700,127,140
4701,128,140
4702,127,140
4703,128,140
4704,129,140
4705,128,140
4706,128,140
4707,128,140
4708,127,140
4709,126,140
4710,128,140
4711,127,140
4712,128,140
4713,127,140
4714,128,140
4715,128,140
4716,129,140
4717,128,140
4718,129,140
4719,127,140
4720,128,140
4721,127,140
4722,129,140
4723,127,140
4724,128,140
4725,127,140
4726,127,140
4727,129,140
4728,127,140
4729,129,140
4730,128,140
4731,126,140
4732,128,140
4733,128,140
4734,124,140
4735,135,140
4736,126,140
4737,130,140
4738,130,140
4739,126,140
4740,130,140
4741,131,140
4742,126,140
4743,127,140
4744,127,140
4745,128,140
4746,128,140
4747,127,140
4748,124,140
4749,129,140
4750,126,140
4751,125,140
4752,127,141
4753,129,141
4754,128,140
4755,128,141
4756,129,141
4757,127,141
4758,126,141
4759,129,141
4760,127,141
4761,128,141
4762,128,141
4763,128,141
4764,125,141
4765,127,141
4766,127,141
4767,128,141
4768,128,141
4769,126,141
4770,126,141
4771,127,141
4772,128,141
4773,127,141
4774,130,141
4775,129,141
4776,128,141
4777,128,141
4778,128,141
4779,128,141
4780,128,141
4781,129,141
4782,128,141
4783,127,141
4784,128,141
4785,127,142
4786,128,142
4787,127,142
4788,128,142
4789,128,142
4790,128,142
4791,128,142
4792,128,142
4793,128,142
4794,128,142
4795,127,142
4796,128,142
4797,128,142
4798,127,142
4799,127,142
4800,127,142
4801,129,142
4802,128,142
4803,129,142
4804,127,142
4805,128,142
4806,128,142
4807,127,142
4808,127,142
4809,128,142
4810,128,142
4811,128,143
4812,128,143
4813,128,143
4814,129,143
4815,128,143
4816,128,143
4817,127,143
4818,127,143
4819,129,143
4820,128,143
4821,127,143
4822,128,143
4823,127,143
4824,127,143
4825,128,143
4826,128,143
4827,126,143
4828,130,143
4829,127,143
4830,127,143
4831,127,143
4832,128,143
4833,128,143
4834,128,144
4835,127,144
4836,128,144
4837,128,144
4838,128,144
4839,129,144
4840,128,144
4841,127,144
4842,127,144
4843,128,144
4844,127,144
4845,126,144
4846,127,144
4847,128,144
4848,128,144
4849,128,144
4850,127,144
4851,128,144
4852,128,144
4853,128,144
4854,127,144
4855,131,144
4856,127,144
4857,128,145
4858,127,145
4859,129,145
4860,127,145
4861,128,145
4862,127,145
4863,127,145
4864,128,145
4865,128,145
4866,128,145
4867,127,145
4868,128,145
4869,127,145
4870,128,145
4871,128,145
4872,128,145
4873,127,145
4874,128,145
4875,128,145
4876,127,145
4877,128,145
4878,128,145
4879,128,145
4880,127,145
4881,127,146
4882,128,146
4883,127,146
4884,128,146
4885,127,146
4886,127,146
4887,128,146
4888,127,146
4889,128,146
4890,128,146
4891,127,146
4892,127,146
4893,128,146
4894,127,146
4895,129,146
4896,127,146
4897,128,146
4898,127,146
4899,128,146
4900,127,146
4901,135,146
4902,126,146
4903,127,146
4904,129,146
4905,127,146
4906,128,146
4907,128,146
4908,129,146
4909,127,147
4910,128,147
4911,128,147
4912,128,147
4913,127,147
4914,128,147
4915,128,147
4916,128,147
4917,128,147
4918,127,147
4919,128,147
4920,128,147
4921,128,147
4922,127,147
4923,129,147
4924,129,147
4925,127,147
4926,128,147
4927,126,147
4928,127,147
4929,128,147
4930,129,147
4931,127,147
4932,127,147
4933,128,147
4934,127,147
4935,129,147
4936,127,147
4937,128,147
4938,128,147
4939,130,147
4940,128,147
4941,127,147
4942,128,147
4943,128,147
4944,127,147
4945,128,148
4946,128,148
4947,128,148
4948,127,148
4949,129,148
4950,125,148
4951,130,148
4952,128,148
4953,127,148
4954,127,148
4955,129,148
4956,127,148
4957,128,148
4958,128,148
4959,128,148
4960,127,148
4961,128,148
4962,128,148
4963,128,148
4964,126,148
4965,128,148
4966,129,148
4967,128,148
4968,126,148
4969,128,148
4970,126,148
4971,127,148
4972,127,148
4973,126,148
4974,128,148
4975,126,148
4976,127,148
4977,127,148
4978,127,148
4979,128,148
4980,127,148
4981,128,148
4982,128,148
4983,128,148
4984,125,148
4985,130,148
4986,131,148
4987,128,148
4988,127,148
4989,127,148
4990,127,148
4991,127,148
4992,130,148
4993,125,148
4994,129,148
4995,128,148
4996,127,148
4997,129,148
4998,128,148
4999,127,148
5000,127,148
5001,127,148
5002,128,148
5003,128,148
5004,128,148
5005,128,148
5006,128,148
5007,127,148
5008,128,148
5009,127,148
5010,127,148
5011,127,148
5012,128,148
5013,128,148
5014,129,148
5015,128,148
5016,127,148
5017,128,148
5018,128,148
5019,127,148
5020,127,148
5021,128,148
5022,127,148
5023,128,148
5024,129,148
5025,128,148
5026,128,148
5027,128,148
5028,128,148
5029,128,148
5030,129,148
5031,127,148
5032,127,148
5033,127,148
5034,128,148
5035,128,148
5036,128,148
5037,128,148
5038,127,148
5039,127,148
5040,128,149
5041,128,149
5042,127,149
5043,128,149
5044,128,149
5045,128,148
5046,127,149
5047,128,149
5048,128,148
5049,127,149
5050,128,149
5051,127,149
5052,127,149
5053,128,149
5054,128,149
5055,127,149
5056,128,149
5057,127,149
5058,127,149
5059,128,149
5060,128,149
5061,128,148
5062,127,149
5063,128,149
5064,128,149
5065,128,149
5066,128,149
5067,129,149
5068,128,149
5069,127,149
5070,127,149
5071,128,149
5072,128,149
5073,128,149
5074,127,149
5075,129,149
5076,127,149
5077,128,149
5078,128,149
5079,128,149
5080,128,149
5081,128,149
5082,128,149
5083,128,149
5084,127,149
5085,128,149
5086,128,149
5087,127,149
5088,128,149
5089,127,149
5090,129,149
5091,127,149
5092,127,149
5093,129,149
5094,128,149
5095,128,149
5096,129,149
5097,128,149
5098,128,149
5099,128,149
5100,128,149
5101,128,149
5102,127,149
5103,126,149
5104,127,149
5105,128,149
5106,127,149
5107,128,149
5108,128,149
5109,127,149
5110,127,149
5111,128,149
5112,128,149
5113,127,149
5114,128,149
5115,127,149
5116,127,149
5117,128,149
5118,128,149
5119,128,149
5120,128,149
5121,128,149
5122,130,149
5123,128,149
5124,128,149
5125,128,149
5126,126,149
5127,132,149
5128,125,149
5129,129,149
5130,129,149
5131,127,149
5132,128,149
5133,128,149
5134,128,149
5135,128,149
5136,125,149
5137,128,149
5138,128,149
5139,127,149
5140,129,149
5141,128,149
5142,128,149
5143,127,149
5144,128,149
5145,130,149
5146,127,149
5147,128,149
5148,127,149
5149,129,149
5150,128,149
5151,127,149
5152,128,149
5153,128,149
5154,128,149
5155,127,149
5156,128,149
5157,129,149
5158,127,149
5159,127,149
5160,127,149
5161,128,149
5162,127,149
5163,128,149
5164,128,149
5165,128,149
5166,128,149
5167,128,149
5168,128,149
5169,127,149
5170,128,149
5171,128,149
5172,128,149
5173,127,149
5174,128,149
5175,127,149
5176,128,149
5177,128,149
5178,127,149
5179,128,149
5180,126,149
5181,129,149
5182,127,149
5183,127,149
5184,127,149
5185,128,149
5186,128,149
5187,127,149
5188,128,149
5189,129,149
5190,128,149
5191,128,149
5192,128,149
5193,128,149
5194,128,149
5195,127,149
5196,128,149
5197,127,149
5198,128,149
5199,128,149
5200,127,149
5201,129,149
5202,128,149
5203,127,149
5204,127,149
5205,129,149
5206,127,149
5207,127,149
5208,128,149
5209,128,149
5210,127,149
5211,127,149
5212,128,149
5213,128,149
5214,129,149
5215,128,149
5216,127,149
5217,128,149
5218,127,149
5219,129,149
5220,128,149
5221,127,149
5222,128,149
5223,127,149
5224,126,149
5225,127,149
5226,128,149
5227,128,149
5228,127,149
5229,128,149
5230,128,149
5231,129,149
5232,127,149
5233,130,149
5234,127,149
5235,128,149
5236,128,149
5237,127,149
5238,128,149
5239,127,149
5240,128,149
5241,128,149
5242,127,149
5243,128,149
5244,128,149
5245,127,149
5246,128,149
5247,127,149
5248,129,149
5249,127,149
5250,128,149
5251,128,149
5252,128,149
5253,128,149
5254,127,149
5255,127,149
5256,128,149
5257,129,149
5258,127,149
5259,128,149
5260,129,149
5261,128,149
5262,127,149
5263,128,149
5264,128,149
5265,128,149
5266,127,149
5267,127,149
5268,128,149
5269,128,149
5270,128,149
5271,127,149
5272,127,149
5273,128,149
5274,129,149
5275,128,149
5276,127,149
5277,128,149
5278,130,149
5279,126,149
5280,128,149
5281,128,149
5282,129,149
5283,128,149
5284,128,149
5285,128,149
5286,128,149
5287,129,149
5288,129,149
5289,129,149
5290,127,149
5291,128,149
5292,128,149
5293,128,149
5294,128,149
5295,129,149
5296,127,149
5297,127,149
5298,128,149
5299,127,149
5300,127,149
5301,127,149
5302,127,149
5303,128,149
5304,127,149
5305,128,149
5306,129,149
5307,127,149
5308,129,149
5309,127,149
5310,127,149
5311,127,149
5312,128,149
5313,128,149
5314,126,149
5315,127,149
5316,128,149
5317,128,149
5318,128,149
5319,128,149
5320,128,149
5321,127,149
5322,128,149
5323,128,149
5324,127,149
5325,128,149
5326,127,149
5327,129,149
5328,128,149
5329,129,149
5330,127,149
5331,128,149
5332,128,149
5333,128,149
5334,127,149
5335,127,149
5336,128,149
5337,127,149
5338,127,149
5339,128,149
5340,128,149
5341,127,149
5342,127,149
5343,127,149
5344,128,149
5345,128,149
5346,128,149
5347,127,149
5348,128,149
5349,127,149
5350,128,149
5351,129,149
5352,127,149
5353,127,149
5354,127,149
5355,127,149
5356,128,149
5357,127,149
5358,127,149
5359,129,149
5360,127,149
5361,128,149
5362,128,149
5363,128,149
5364,128,149
5365,128,149
5366,125,149
5367,127,149
5368,127,149
5369,127,149
5370,127,149
5371,126,149
5372,131,149
5373,128,149
5374,130,149
5375,127,149
5376,127,149
5377,128,149
5378,128,149
5379,128,149
5380,130,149
5381,130,149
5382,128,149
5383,129,149
5384,129,149
5385,128,149
5386,127,149
5387,129,149
5388,127,149
5389,127,150
5390,127,150
5391,128,150
5392,128,150
5393,127,150
5394,127,150
5395,128,150
5396,127,150
5397,128,150
5398,128,150
5399,129,150
5400,127,150
5401,128,150
5402,129,150
5403,126,150
5404,127,150
5405,127,150
5406,128,150
5407,128,150
5408,129,150
5409,128,150
5410,128,150
5411,129,150
5412,128,150
5413,128,150
5414,128,150
5415,128,150
5416,128,150
5417,126,151
5418,128,151
5419,128,151
5420,127,151
5421,126,151
5422,127,151
5423,127,151
5424,129,151
5425,127,151
5426,129,151
5427,129,151
5428,127,151
5429,127,151
5430,127,151
5431,127,151
5432,125,151
5433,128,151
5434,128,151
5435,128,151
5436,128,151
5437,128,151
5438,128,151
5439,127,151
5440,128,151
5441,127,151
5442,128,151
5443,126,151
5444,128,151
5445,126,151
5446,127,151
5447,128,152
5448,128,152
5449,128,152
5450,127,152
5451,127,152
5452,129,152
5453,128,152
5454,129,152
5455,127,152
5456,128,152
5457,128,152
5458,128,152
5459,128,152
5460,127,152
5461,127,152
5462,127,152
5463,128,152
5464,127,152
5465,129,152
5466,128,152
5467,128,152
5468,128,152
5469,127,152
5470,129,152
5471,127,152
5472,128,152
5473,127,152
5474,128,152
5475,129,152
5476,128,152
5477,128,152
5478,128,152
5479,127,152
5480,127,152
5481,126,152
5482,128,152
5483,127,152
5484,127,152
5485,127,152
5486,127,152
5487,127,152
5488,126,152
5489,127,152
5490,127,152
5491,127,152
5492,127,152
5493,128,152
5494,127,152
5495,127,152
5496,126,152
5497,129,152
5498,129,152
5499,127,152
5500,128,152
5501,127,152
5502,127,152
5503,127,152
5504,127,152
5505,127,152
5506,127,152
5507,128,152
5508,127,152
5509,126,152
5510,126,152
5511,127,152
5512,129,152
5513,128,152
5514,128,152
5515,128,152
5516,127,152
5517,128,152
5518,127,152
5519,127,152
5520,129,152
5521,126,152
5522,128,152
5523,127,152
5524,130,152
5525,126,152
5526,128,152
5527,129,152
5528,127,152
5529,129,152
5530,128,152
5531,128,152
5532,128,152
5533,128,152
5534,127,152
5535,127,152
5536,128,152
5537,128,152
5538,128,152
5539,127,152
5540,128,152
5541,128,152
5542,127,152
5543,127,152
5544,129,151
5545,128,151
5546,127,151
5547,127,151
5548,129,151
5549,129,151
5550,128,151
5551,128,151
5552,128,151
5553,129,151
5554,131,151
5555,128,151
5556,127,151
5557,128,151
5558,129,151
5559,128,151
5560,128,151
5561,127,151
5562,128,151
5563,127,151
5564,128,151
5565,128,151
5566,128,151
5567,127,151
5568,128,151
5569,129,151
5570,129,151
5571,128,151
5572,130,151
5573,128,151
5574,128,151
5575,127,151
5576,129,151
5577,126,151
5578,128,151
5579,128,151
5580,126,151
5581,129,151
5582,128,151
5583,127,151
5584,128,151
5585,127,151
5586,126,151
5587,127,151
5588,128,151
5589,128,151
5590,128,151
5591,128,151
5592,128,151
5593,127,151
5594,128,151
5595,129,151
5596,126,151
5597,128,151
5598,128,151
5599,127,151
5600,127,151
5601,128,151
5602,127,151
5603,127,151
5604,128,151
5605,126,151
5606,128,151
5607,126,151
5608,128,151
5609,127,150
5610,128,150
5611,127,150
5612,127,150
5613,128,150
5614,128,150
5615,128,150
5616,128,150
5617,127,150
5618,128,150
5619,127,150
5620,128,150
5621,126,150
5622,127,150
5623,127,150
5624,128,150
5625,128,150
5626,127,150
5627,129,150
5628,128,150
5629,128,150
5630,128,150
5631,128,150
5632,127,150
5633,129,150
5634,129,150
5635,127,150
5636,127,150
5637,128,150
5638,127,150
5639,128,150
5640,128,150
5641,130,150
5642,126,150
5643,127,150
5644,126,150
5645,128,150
5646,128,150
5647,126,150
5648,127,150
5649,128,150
5650,128,150
5651,128,150
5652,129,150
5653,128,150
5654,128,150
5655,127,150
5656,129,150
5657,128,149
5658,130,149
5659,126,149
5660,128,149
5661,127,149
5662,128,149
5663,127,149
5664,128,149
5665,128,149
5666,128,149
5667,129,149
5668,128,149
5669,128,149
5670,127,149
5671,129,149
5672,127,149
5673,126,149
5674,126,149
5675,128,149
5676,127,149
5677,128,149
5678,129,149
5679,129,149
5680,128,149
5681,128,149
5682,128,149
5683,128,149
5684,127,149
5685,126,149
5686,127,149
5687,128,149
5688,132,149
5689,128,149
5690,128,149
5691,128,149
5692,127,149
5693,127,149
5694,128,149
5695,127,149
5696,127,149
5697,127,148
5698,128,148
5699,127,148
5700,129,148
5701,127,148
5702,128,148
5703,128,148
5704,127,148
5705,127,148
5706,128,148
5707,129,148
5708,129,148
5709,127,148
5710,128,148
5711,126,148
5712,129,148
5713,127,148
5714,127,148
5715,127,148
5716,127,148
5717,128,148
5718,128,148
5719,126,148
5720,128,148
5721,129,148
5722,127,148
5723,128,148
5724,127,148
5725,128,148
5726,127,148
5727,128,148
5728,128,148
5729,127,148
5730,128,148
5731,128,148
5732,128,148
5733,128,148
5734,129,148
5735,127,148
5736,127,148
5737,127,147
5738,127,147
5739,128,147
5740,129,147
5741,127,147
5742,128,147
5743,127,147
5744,127,147
5745,128,147
5746,126,147
5747,127,147
5748,129,147
5749,128,147
5750,127,147
5751,128,147
5752,126,147
5753,128,147
5754,127,147
5755,128,147
5756,127,147
5757,128,147
5758,129,147
5759,127,147
5760,127,147
5761,128,147
5762,128,147
5763,127,147
5764,129,147
5765,128,147
5766,128,147
5767,128,147
5768,128,147
5769,128,147
5770,127,147
5771,127,147
5772,128,147
5773,128,147
5774,128,147
5775,127,147
5776,128,146
5777,127,146
5778,128,146
5779,128,146
5780,127,146
5781,128,146
5782,128,146
5783,128,146
5784,128,146
5785,128,146
5786,128,146
5787,127,146
5788,127,146
5789,128,146
5790,127,146
5791,127,146
5792,127,146
5793,128,146
5794,127,146
5795,128,146
5796,128,146
5797,128,146
5798,128,146
5799,127,146
5800,127,146
5801,128,146
5802,127,146
5803,128,146
5804,128,146
5805,127,146
5806,128,146
5807,127,146
5808,128,146
5809,128,146
5810,128,146
5811,128,146
5812,128,146
5813,128,146
5814,128,146
5815,129,146
5816,127,145
5817,127,145
5818,126,145
5819,128,145
5820,128,145
5821,125,145
5822,126,145
5823,128,145
5824,128,145
5825,128,145
5826,127,145
5827,128,145
5828,128,145
5829,127,145
5830,127,145
5831,127,145
5832,128,145
5833,127,145
5834,127,145
5835,127,145
5836,124,145
5837,128,145
5838,127,145
5839,128,145
5840,127,145
5841,127,145
5842,128,145
5843,128,145
5844,128,145
5845,127,145
5846,127,145
5847,128,145
5848,128,145
5849,127,145
5850,128,145
5851,126,145
5852,129,145
5853,128,145
5854,127,145
5855,128,145
5856,128,145
5857,127,145
5858,128,145
5859,128,145
5860,127,145
5861,130,145
5862,128,145
5863,127,145
5864,128,145
5865,128,145
5866,128,145
5867,127,145
5868,128,145
5869,129,145
5870,128,145
5871,127,145
5872,128,145
5873,128,145
5874,128,145
5875,128,145
5876,127,144
5877,128,144
5878,129,144
5879,127,144
5880,128,144
5881,127,144
5882,128,144
5883,128,144
5884,127,144
5885,127,144
5886,130,144
5887,127,144
5888,128,144
5889,127,144
5890,128,144
5891,127,144
5892,130,144
5893,126,144
5894,128,144
5895,127,144
5896,128,144
5897,127,144
5898,127,144
5899,128,144
5900,128,144
5901,127,144
5902,127,144
5903,129,144
5904,129,144
5905,128,144
5906,127,144
5907,127,144
5908,128,144
5909,128,144
5910,129,144
5911,129,144
5912,128,144
5913,127,144
5914,127,144
5915,129,144
5916,127,144
5917,128,144
5918,128,144
5919,127,144
5920,127,144
5921,128,144
5922,128,144
5923,128,144
5924,128,144
5925,128,144
5926,126,144
5927,128,143
5928,126,143
5929,127,143
5930,127,143
5931,128,143
5932,128,143
5933,128,143
5934,127,143
5935,127,143
5936,128,143
5937,127,143
5938,126,143
5939,130,143
5940,128,143
5941,128,143
5942,129,143
5943,128,143
5944,128,143
5945,127,143
5946,127,143
5947,128,143
5948,129,143
5949,131,143
5950,128,143
5951,127,143
5952,126,143
5953,129,143
5954,126,143
5955,128,143
5956,127,143
5957,129,143
5958,127,143
5959,127,143
5960,128,143
5961,129,143
5962,126,143
5963,128,143
5964,127,143
5965,129,143
5966,128,143
5967,127,143
5968,126,143
5969,126,143
5970,127,143
5971,128,143
5972,128,143
5973,128,143
5974,127,143
5975,128,142
5976,129,142
5977,128,142
5978,129,142
5979,128,142
5980,128,142
5981,128,142
5982,127,142
5983,128,142
5984,128,142
5985,127,142
5986,126,142
5987,128,142
5988,128,142
5989,127,142
5990,129,142
5991,126,142
5992,129,142
5993,129,142
5994,127,142
5995,128,142
5996,127,142
5997,127,142
5998,126,142
5999,127,142
6000,128,142
6001,128,142
6002,128,142
6003,128,142
6004,129,142
6005,129,142
6006,128,142
6007,127,142
6008,128,142
6009,127,142
6010,128,142
6011,128,142
6012,127,142
6013,127,142
6014,127,142
6015,129,142
6016,127,142
6017,129,142
6018,127,141
6019,128,141
6020,127,141
6021,127,141
6022,129,141
6023,127,141
6024,128,141
6025,127,141
6026,127,141
6027,128,141
6028,128,141
6029,129,141
6030,127,141
6031,127,141
6032,127,141
6033,129,141
6034,128,141
6035,128,141
6036,127,141
6037,128,141
6038,127,141
6039,127,141
6040,127,141
6041,129,141
6042,127,141
6043,129,141
6044,128,141
6045,128,141
6046,126,141
6047,128,141
6048,127,141
6049,128,141
6050,128,141
6051,129,141
6052,125,141
6053,128,141
6054,128,141
6055,128,141
6056,127,141
6057,126,141
6058,128,141
6059,129,141
6060,127,141
6061,127,141
6062,127,141
6063,126,141
6064,128,141
6065,126,141
6066,128,141
6067,128,141
6068,127,141
6069,127,141
6070,129,141
6071,128,141
6072,128,141
6073,129,141
6074,128,141
6075,128,141
6076,126,141
6077,127,141
6078,128,141
6079,129,141
6080,127,141
6081,127,141
6082,129,141
6083,127,141
6084,128,141
6085,129,141
6086,127,141
6087,127,141
6088,129,141
6089,121,141
6090,125,141
6091,127,141
6092,127,141
6093,128,141
6094,127,141
6095,128,141
6096,126,141
6097,128,141
6098,128,141
6099,128,141
6100,128,141
6101,127,141
6102,126,141
6103,130,141
6104,127,141
6105,126,141
6106,128,141
6107,127,141
6108,128,141
6109,130,141
6110,128,141
6111,127,141
6112,128,141
6113,128,141
6114,129,141
6115,127,141
6116,129,141
6117,129,141
6118,132,141
6119,128,141
6120,127,141
6121,128,141
6122,127,141
6123,127,141
6124,128,141
6125,129,141
6126,128,141
6127,127,141
6128,128,141
6129,128,141
6130,128,141
6131,128,141
6132,129,141
6133,128,141
